url	language	product	change	reason	supported_existing_pages	quotation_target	canonical	indexable	same_search_intent
https://adlerrochefort.com/pl/	pl	All four products	existing homepage form	Five-field contact form plus links to detailed product forms; no risk fields in homepage form.	https://adlerrochefort.com/pl/	/pl/ubezpieczenie-zdrowotne-portugalia/#oferta ; /pl/ubezpieczenie-samochodu-portugalia/#oferta ; /pl/ubezpieczenie-odpowiedzialnosci-cywilnej-portugalia/#oferta ; /pl/ubezpieczenie-domu-portugalia/#oferta	https://adlerrochefort.com/pl/	yes	Homepage navigation/general contact intent; product forms remain separate.
https://adlerrochefort.com/pl/ubezpieczenie-domu-portugalia/	pl	Home	existing detailed product form	Complete three-step Home quotation intake; existing product page reused.	https://adlerrochefort.com/pl/ ; https://adlerrochefort.com/pl/ubezpieczenie-domu-portugalia/	https://adlerrochefort.com/pl/ubezpieczenie-domu-portugalia/#oferta	https://adlerrochefort.com/pl/ubezpieczenie-domu-portugalia/	yes	Existing translated product owner reused; related guides (where present) are informational, not newly created competing product pages.
https://adlerrochefort.com/pl/ubezpieczenie-odpowiedzialnosci-cywilnej-portugalia/	pl	Professional / Liability	existing detailed product form	Complete three-step Professional / Liability quotation intake; existing product page reused.	https://adlerrochefort.com/pl/ ; https://adlerrochefort.com/pl/ubezpieczenie-odpowiedzialnosci-cywilnej-portugalia/	https://adlerrochefort.com/pl/ubezpieczenie-odpowiedzialnosci-cywilnej-portugalia/#oferta	https://adlerrochefort.com/pl/ubezpieczenie-odpowiedzialnosci-cywilnej-portugalia/	yes	Existing translated product owner reused; related guides (where present) are informational, not newly created competing product pages.
https://adlerrochefort.com/pl/ubezpieczenie-samochodu-portugalia/	pl	Auto	existing detailed product form	Complete three-step Auto quotation intake; existing product page reused.	https://adlerrochefort.com/pl/ ; https://adlerrochefort.com/pl/ubezpieczenie-samochodu-portugalia/	https://adlerrochefort.com/pl/ubezpieczenie-samochodu-portugalia/#oferta	https://adlerrochefort.com/pl/ubezpieczenie-samochodu-portugalia/	yes	Existing translated product owner reused; related guides (where present) are informational, not newly created competing product pages.
https://adlerrochefort.com/pl/ubezpieczenie-zdrowotne-portugalia/	pl	Health	existing detailed product form	Complete three-step Health quotation intake; existing product page reused.	https://adlerrochefort.com/pl/ ; https://adlerrochefort.com/pl/ubezpieczenie-zdrowotne-portugalia/	https://adlerrochefort.com/pl/ubezpieczenie-zdrowotne-portugalia/#oferta	https://adlerrochefort.com/pl/ubezpieczenie-zdrowotne-portugalia/	yes	Existing translated product owner reused; related guides (where present) are informational, not newly created competing product pages.
https://adlerrochefort.com/se/	sv	All four products	existing homepage form	Five-field contact form plus links to detailed product forms; no risk fields in homepage form.	https://adlerrochefort.com/se/	/se/sjukvardsforsakring-portugal/#offert ; /se/hemforsakring-portugal/#offert ; /se/bilforsakring-portugal/#offert ; /se/ansvarsforsakring-portugal/#offert	https://adlerrochefort.com/se/	yes	Homepage navigation/general contact intent; product forms remain separate.
https://adlerrochefort.com/se/ansvarsforsakring-portugal/	sv	Professional / Liability	existing detailed product form	Complete three-step Professional / Liability quotation intake; existing product page reused.	https://adlerrochefort.com/se/ ; https://adlerrochefort.com/se/ansvarsforsakring-portugal/	https://adlerrochefort.com/se/ansvarsforsakring-portugal/#offert	https://adlerrochefort.com/se/ansvarsforsakring-portugal/	yes	Existing translated product owner reused; related guides (where present) are informational, not newly created competing product pages.
https://adlerrochefort.com/se/bilforsakring-portugal/	sv	Auto	existing detailed product form	Complete three-step Auto quotation intake; existing product page reused.	https://adlerrochefort.com/se/ ; https://adlerrochefort.com/se/bilforsakring-portugal/	https://adlerrochefort.com/se/bilforsakring-portugal/#offert	https://adlerrochefort.com/se/bilforsakring-portugal/	yes	Existing translated product owner reused; related guides (where present) are informational, not newly created competing product pages.
https://adlerrochefort.com/se/hemforsakring-portugal/	sv	Home	existing detailed product form	Complete three-step Home quotation intake; existing product page reused.	https://adlerrochefort.com/se/ ; https://adlerrochefort.com/se/hemforsakring-portugal/	https://adlerrochefort.com/se/hemforsakring-portugal/#offert	https://adlerrochefort.com/se/hemforsakring-portugal/	yes	Existing translated product owner reused; related guides (where present) are informational, not newly created competing product pages.
https://adlerrochefort.com/se/sjukvardsforsakring-portugal/	sv	Health	existing detailed product form	Complete three-step Health quotation intake; existing product page reused.	https://adlerrochefort.com/se/ ; https://adlerrochefort.com/se/sjukvardsforsakring-portugal/	https://adlerrochefort.com/se/sjukvardsforsakring-portugal/#offert	https://adlerrochefort.com/se/sjukvardsforsakring-portugal/	yes	Existing translated product owner reused; related guides (where present) are informational, not newly created competing product pages.
https://adlerrochefort.com/seguros/auto/	pt	Auto	existing detailed product form	Complete three-step Auto quotation intake; existing product page reused.	https://adlerrochefort.com/ ; https://adlerrochefort.com/seguros/auto/	https://adlerrochefort.com/seguros/auto/#pedido	https://adlerrochefort.com/seguros/auto/	yes	Existing translated product owner reused; related guides (where present) are informational, not newly created competing product pages.
https://adlerrochefort.com/seguros/habitacao/	pt	Home	existing detailed product form	Complete three-step Home quotation intake; existing product page reused.	https://adlerrochefort.com/ ; https://adlerrochefort.com/seguros/habitacao/	https://adlerrochefort.com/seguros/habitacao/#pedido	https://adlerrochefort.com/seguros/habitacao/	yes	Existing translated product owner reused; related guides (where present) are informational, not newly created competing product pages.
https://adlerrochefort.com/seguros/responsabilidade-civil-profissional/	pt	Professional / Liability	existing detailed product form	Complete three-step Professional / Liability quotation intake; existing product page reused.	https://adlerrochefort.com/ ; https://adlerrochefort.com/seguros/responsabilidade-civil-profissional/	https://adlerrochefort.com/seguros/responsabilidade-civil-profissional/#pedido	https://adlerrochefort.com/seguros/responsabilidade-civil-profissional/	yes	Existing translated product owner reused; related guides (where present) are informational, not newly created competing product pages.
https://adlerrochefort.com/seguros/saude/	pt	Health	existing detailed product form	Complete three-step Health quotation intake; existing product page reused.	https://adlerrochefort.com/ ; https://adlerrochefort.com/seguros/saude/	https://adlerrochefort.com/seguros/saude/#pedido	https://adlerrochefort.com/seguros/saude/	yes	Existing translated product owner reused; related guides (where present) are informational, not newly created competing product pages.
https://adlerrochefort.com/zh/	zh	All four products	existing homepage form	Five-field contact form plus links to detailed product forms; no risk fields in homepage form.	https://adlerrochefort.com/zh/	/zh/liability-insurance-portugal/#baojia ; /zh/home-insurance-portugal/#baojia ; /zh/health-insurance-portugal/#baojia ; /zh/car-insurance-portugal/#baojia	https://adlerrochefort.com/zh/	yes	Homepage navigation/general contact intent; product forms remain separate.
https://adlerrochefort.com/zh/car-insurance-portugal/	zh	Auto	existing detailed product form	Complete three-step Auto quotation intake; existing product page reused.	https://adlerrochefort.com/zh/ ; https://adlerrochefort.com/zh/car-insurance-portugal/	https://adlerrochefort.com/zh/car-insurance-portugal/#baojia	https://adlerrochefort.com/zh/car-insurance-portugal/	yes	Existing translated product owner reused; related guides (where present) are informational, not newly created competing product pages.
https://adlerrochefort.com/zh/health-insurance-portugal/	zh	Health	existing detailed product form	Complete three-step Health quotation intake; existing product page reused.	https://adlerrochefort.com/zh/ ; https://adlerrochefort.com/zh/health-insurance-portugal/	https://adlerrochefort.com/zh/health-insurance-portugal/#baojia	https://adlerrochefort.com/zh/health-insurance-portugal/	yes	Existing translated product owner reused; related guides (where present) are informational, not newly created competing product pages.
https://adlerrochefort.com/zh/home-insurance-portugal/	zh	Home	existing detailed product form	Complete three-step Home quotation intake; existing product page reused.	https://adlerrochefort.com/zh/ ; https://adlerrochefort.com/zh/home-insurance-portugal/	https://adlerrochefort.com/zh/home-insurance-portugal/#baojia	https://adlerrochefort.com/zh/home-insurance-portugal/	yes	Existing translated product owner reused; related guides (where present) are informational, not newly created competing product pages.
https://adlerrochefort.com/zh/liability-insurance-portugal/	zh	Professional / Liability	existing detailed product form	Complete three-step Professional / Liability quotation intake; existing product page reused.	https://adlerrochefort.com/zh/ ; https://adlerrochefort.com/zh/liability-insurance-portugal/	https://adlerrochefort.com/zh/liability-insurance-portugal/#baojia	https://adlerrochefort.com/zh/liability-insurance-portugal/	yes	Existing translated product owner reused; related guides (where present) are informational, not newly created competing product pages.
